show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s675,Movie,The Fabulous Allan Carr,Jeffrey Schwarz,"Maxwell Caulfield, Steve Guttenberg, Lorna Luft, Michael Musto, Connie Stevens, Marlo Thomas, Bruce Vilanch",,,2018,ALL,90 min,Documentary,"Allan Carr built his bombastic reputation producing the hit movie ""Grease"" and Broadway sensation ""La Cage Aux Folles,"" but it all came crashing down after he conceived the notorious 1989 Academy Awards."
s676,Movie,The Extraordinary Journey of the Fakir,Ken Scott,"Dhanush, Berenice Bejo, Erin Moriarty, Barkhad Abdi, Amruta Sant",,,2019,PG-13,98 min,"Action, Comedy","Aja, a clever young street magician from Mumbai, sets out on an extraordinary journey when his mother passes away, to find the father he never knew. He discovers love in a Swedish furniture store in Paris, mortal danger with Somali migrants in England, fame on a dance floor in Rome and adventure in a hot-air balloon over the Mediterranean sea."
s677,TV Show,The Expanse,,"Steven Strait, Cas Anvar, Dominique Tipper, Wes Chatham, Frankie Adams, Cara Gee, Nadine Nicole, Keon Alexander, Jasai Chase-Owens, Shohreh Aghdashloo","Canada, United States",,2021,16+,5 Seasons,"Action, Science Fiction","In different parts of the Solar System, the crew of the Rocinante and their allies confront the sins of their past, while Marco Inaros unleashes an attack that will alter the future of Earth, Mars, the Belt, and the worlds beyond the Ring."
s678,TV Show,The Evolution of Us,,,,,2016,ALL,1 Season,"Documentary, Special Interest","This epic science special explores how genetics have underpinned the whole of human evolution, from our rise from a class of primates on the African plain to our spread across Earth. It asks how genetics could play an even greater role in determining where evolution will take us next. Location filming combined with state-of-the-art computer visualizations tell the amazing story of the human race."
s679,TV Show,The Evolution of Evil,,Alisdair Simpson,,,2017,16+,1 Season,Documentary,"Enter this rogues gallery of the notorious despots: Hitler, Saddam Hussein, Stalin, Kim Jong-il, Chairman Mao, Colonel Gaddafi and more. These are the psychopaths, the heartless ideologues, the greedy, the cruel and sometimes the just plain mad individuals who seized control and inflicted appalling suffering on humanity at large. What do their deeds tell us about history and ultimately ourselves?"
s680,TV Show,The English Civil War,,Robert Whelan,,,2019,13+,1 Season,"Documentary, Special Interest",A Nation Divided. It was a time of great bitterness and hatred in England - a war that set father against son and brother against brother. The breakdown in relations between Parliament and King. This series tells the story of the war that shaped the course of a nation's history and laid the foundations of Britain as it is today.
s681,Movie,The Endless Summer,Bruce Brown,"Robert August, Lord 'Tally Hoo' Blears, Michael Hynson, Wayne Miyata",,,1966,PG,92 min,"Documentary, Sports","They call it The Endless Summer; the ultimate surfing adventure, crossing the globe in search of the perfect wave."
s682,Movie,The End of the World,,,,,2009,NR,34 min,Music Videos and Concerts,The End of the World spit fire-and-brimstone. Happy reckoning people...
s683,TV Show,The Eleven,,"W. Michael Bunch, Geena Bocci",,,2017,TV-14,1 Season,TV Shows,"A&E's six-part limited series ""The Eleven"" follows investigators as they as they reexamine the gruesome unsolved murders of eleven teenage girls in southeast Texas in the 1970's."
s684,Movie,The Elephant Man,David Lynch,"Anthony Hopkins, John Hurt, Anne Bancroft",,,1980,PG,123 min,"Drama, Suspense","The film examines the complex emotional experiences faced by John Merrick. ""The Elephant Man"", when he is discovered by a dedicated surgeon. Rescued from his life as a circus freak, Merrick is given a chance to live his last years with respect."
s685,Movie,The Education Of Little Tree,Richard Friedenberg,"James Cromwell, Tantoo Cardinal, Joseph Ashton, Graham Greene",,,1997,PG,116 min,Drama,James Cromwell (Babe) stars in this heartwarming adaptation of the acclaimed best-seller about an eight-year-old Cherokee boy in Tennessee's Smoky Mountains during the 1930s.
s686,Movie,The Eagle (No Dialog),Clarence Brown,"Rudolph Valentino, Vilma Banky, Louise Dresser",,,1925,13+,77 min,"Action, Drama","This romantic story of Czarist Russia was adapted from a story by Alexander Pushkin. A young cossack officer becomes the object of the amorous Czarina's affections. He is banished when he rejects her, and becomes the dashing Robin Hood-like bandit: The Eagle. Charmingly acted. Louise Dresser is a stand out as Czarina. One of Valentino's best films."
s687,Movie,The Dying of the Light,Peter Flynn,"Bernie Anderson, Paul Bader",,,2015,NR,95 min,Documentary,The Dying of the Light explores the history of motion picture presentation through the stories of the last generation of career projectionists. Their reflections on life in the booth reveal a world that has largely gone unnoticed and is now at an end.
s688,TV Show,The Durrells in Corfu,,"Keeley Hawes, Josh O'Connor, Milo Parker, Daisy Waterstone, Callum Woodhouse",,,2019,13+,4 Seasons,"Drama, Historical, International","The future's looking bright for the eccentric Durrells, as we catch up with their lives on the beautiful island of Corfu in the fourth and final season. UK Edition."
s689,Movie,The Dragon Pearl,Mario Andreacchio,"Sam Neill, Louis Corbett, Li Lin Jin, Ji Wang, Robert Mammone, Jordan Chan, Chen Bao Yuan, Junkang Wang",,,2011,PG,95 min,"Action, Kids, Science Fiction",Josh & Ling thought they were in for a boring visit with each of their parents at an archaeological dig in China But the new friends soon discover they're right in the middle of an adventure when they find a mournful Dragon that's been trapped deep in a mystical temple for thousands of years According to ancient legend the dragon is missing its life force a sacred pearl hidden in a secret chamber
s690,Movie,The Double Born,Tony Randel,"Sammi Davis, Jon Lindstrom, Jake Bern, Alex Weed, Jenny Dare Paulin, Wray Gould",,,2008,18+,94 min,"Drama, Suspense","A claustrophobic thriller about two murderous friends, used by a desperate woman who they dangerously underestimate. The three lost souls form a disturbing bond as her family's suspicions of this unsettling new friendship sets off an irreversible series of events, leading to madness and murder as the horrors of the past collide with the sins of the present, ending in tragedy and terror"
s691,Movie,The Donkey King,Aziz Jindani,"Kenny Knox, Mark Dohner, Bobbi Hartley, Mike Pollock, Tyler Bunch, Jay Synder, Jason Yudoff, Dave Wills",,,2020,7+,99 min,"Animation, Comedy, Kids","The aging Khan, Lion King of the Jungle Kingdom, must retire. His son Prince Shazad should inherit the throne, but the animals have a different idea - Democracy! King Khan reluctantly agrees to an election, thinking Shazad will win easily. But not so fast! A poor donkey named Mangu, a laborer and a dreamer, is the surprising Animal's Choice and becomes their newly-elected king."
s692,TV Show,The Dick Van Dyke Show,,"Dick Van Dyke, Mary Tyler Moore, Carl Reiner, Larry Mathews",,,1963,TV-G,1 Season,"Comedy, Kids","Rob Petrie is the head writer for the television sketch comedy, the Alan Brady Show. Rob must balance his New York City work life with his New Rochelle home life that includes his wife, Laura, and their son, Ritchie. Although content in her roles as housewife and mother, on occasion, Laura aspires to return to her former life as a dancer."
s693,Movie,The Dead Center,Billy Senese,"Shane Carruth, Poorna Jagannathan, Jeremy Childs",,,2019,NC-17,93 min,"Horror, Suspense","As a very dead suicide victim (Jeremy Childs, 'Preacher') disappears from the morgue, troubled psychiatrist Daniel Forrester (Shane Carruth, 'Primer') is drawn to help a mysterious catatonic patient in the emergency psych ward, where a spate of mysterious deaths occur. As Forester investigates further, a desperate race begins against the forces of evil that threaten to swallow him whole."
s694,Movie,The Days of Noah: The Valley of Decision - Part 3 of 4,Michael McCaffrey,"Jeff Reich, Doug Batchelor, Stephen Bohr, Art Chadwick,  Ph.D., H. Allen Davis,  Jr.,  Ph.D., Dave Fiedler, Clayton Leinneweber, Ivor Myers, Walter Veith,  Ph.D., Clyde L. Webster,  Ph.D.",,,2019,13+,107 min,"Documentary, Faith and Spirituality, Special Interest","The final crisis is about to break upon the world and the prophecies concerning the Antichrist and the mark of the beast reveal how all upon the Earth will be forced to choose whether or not they will enter the refuge of the Ark. Everyone will soon find themselves in ""The Valley of Decision,"" just as it was in the days of Noah."
s695,Movie,The Days of Noah: Judgment Hour - Part 2 of 4,Michael McCaffrey,"Jeff Reich, Doug Batchelor, Stephen Bohr, Art Chadwick,  Ph.D., H. Allen Davis Jr.,  Ph.D., Dave Fiedler, Clayton Leinneweber, Ivor Myers, Walter Veith,  Ph.D., Clyde L. Webster,  Ph.D.",,,2019,ALL,90 min,"Documentary, Faith and Spirituality, Special Interest","The physical evidence left behind warns us of another judgment to come, but when? The second film in ""The Days of Noah"" series, ""Judgment Hour,"" answers this question. Just before the Flood, Noah gave a judgment hour message to the world and likewise, a prophecy in the book of Daniel tells us when the judgment hour message at the end of time would begin."
s696,Movie,The Dawn Express,Albert Herman,"Anne Neagle, Michael Whalen, William Bakewell, Constance Worth, Hans Von Twardowski, Jack Mulhall, George Pembroke",,,1942,18+,64 min,"Action, Military and War","Nazi spies in the U.S. search for a secret formula designed to enhance the power of gasoline for use in U.S. army planes. Two separate companies work on the formula for security purposes. The Nazi's manage to steal half the formula from one company, and go after the other half by infiltrating the second chemical company. They know one of the two top scientists has the other half of the formula. Tom Fielding is captured through a ruse, and threatens the lives of his mother and sister Nancy, if he does not give them the formula. Fielding pretends to know the formula to protect the other scientist who is the fiancé of his sister. Fielding agrees to board the plane called the Dawn Express with the spy leader and his gang, leading to an exciting conclusion!"
s697,TV Show,The DaVincibles,,"Jamie Croft, Katherine Beck, David Callan, Jim Pike",,,2014,7+,1 Season,"Animation, Kids","This zany cartoon comedy series is packed with funny and absurd characters in search of wild, slapstick action. 16-year-old Pablo DaVinci and his 15-year-old sister Zoe struggle to put aside their sibling rivalry as they travel the world with their crazy yet loveable Uncle Leo in search of rare and sometimes valuable artifacts to sell at Leo's Kurious Kat antique shop."
s698,Movie,The Dark Red,Dan Bush,"April Billingsley, Kelsey Scott, Conal Byrne, Rhoda Griffis, John Curran, Jill Jane Clements, Bernard Setaro Clark",,,2020,18+,98 min,"Action, Horror","When a young woman is committed to a psychiatric hospital claiming that her newborn has been stolen by a dark cult in order to harvest its supernatural blood, her doctor must determine if she is dangerous before she can be released."
s699,TV Show,The Dangerous Book for Boys,,"Kyan Zielinski, Drew Logan Powell, Erinn Hayes, Chris Diamantopoulos, Gabriel Bateman",United States,,2018,7+,1 Season,Young Adult Audience,"The McKenna family must cope with the passing of its much-loved patriarch, Patrick. Hope appears in the form of a book called The Dangerous Book for Boys that Patrick created for his three sons. It becomes a how-to guide that inspires fantasies in his youngest son, Wyatt, enabling him to reconnect with his father and learn lessons that help him navigate real life."
