show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1798,Movie,I Am Woman,Unjoo Moon,"Tilda Cobham-Hervey, Danielle Macdonald, Evan Peters, Chris Parnell, David Lyons, Matty Cardarople, Dusty Sorg",Australia,"October 24, 2020",2019,TV-MA,117 min,"Dramas, Music & Musicals","In the 1960s, Australian singer Helen Reddy struggles with misogyny in the music business — until she records an anthem for the women's movement."
s1799,Movie,Alice Junior,Gil Baroni,"Anne Celestino Mota, Emmanuel Rosset, Matheus Moura, Surya Amitrano, Thaís Schier, Cida Rolim, Katia Horn, Igor Augustho, Marcel Szymanski",Brazil,"October 23, 2020",2019,TV-MA,87 min,"Comedies, International Movies, LGBTQ Movies","In a small town, a trans teen with a vibrant personality shakes up her high school's conservative ways while trying to secure her first kiss."
s1800,TV Show,Barbarians,,"Laurence Rupp, Jeanne Goursaud, David Schütter, Ronald Zehrfeld, Nicki von Tempelhoff, Bernhard Schütz, Eva Verena Müller, Sophie Rois, Gaetano Aronica, Nikolai Kinski, Jeremy Miliker",Germany,"October 23, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","Torn between the mighty empire that raised him and his own tribal people, a Roman officer's conflicted allegiances lead to an epic historical clash."
s1801,TV Show,Move,"Thierry Demaizière, Alban Teurlai",,United States,"October 23, 2020",2020,TV-MA,1 Season,"Docuseries, International TV Shows",Discover the brilliant dancers and choreographers who are shaping the art of movement around the world in this documentary series.
s1802,Movie,Over the Moon,Glen Keane,"Cathy Ang, Phillipa Soo, Ken Jeong, Robert G. Chiu, John Cho, Sandra Oh, Ruthie Ann Miles, Margaret Cho, Kimiko Glenn, Artt Butler, Irene Tsu, Clem Cheung, Conrad Ricamora","China, United States","October 23, 2020",2020,PG,100 min,"Children & Family Movies, Music & Musicals","Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess."
s1803,Movie,Shattered Memories,Chris Sivertson,"Elizabeth Bogush, Brad Schmidt, Sarah Lind, Eddie Kaye Thomas, Phillip Boyd, Victoria Barabas, Mark Famiglietti, Walker Borba, Meg DeLacy",United States,"October 23, 2020",2018,TV-14,86 min,"Dramas, Thrillers","When her former lover's mysteriously murdered, a woman must clear her name – and avoid the killer."
s1804,TV Show,Stolen Away,,"Daniel Grao, Carolina Lapausa, Melani Olivares, Adriana Paz, Fernando Solórzano, Juan Carlos Messier, Jon Arias, Verónica Velásquez, David Trejos, Ana Maria Orozco",Spain,"October 23, 2020",2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Searching for his kidnapped daughter, Antonio sets off a series of events affecting scores of people when he maneuvers to be sent to prison in Colombia."
s1805,TV Show,The Queen's Gambit,,"Anya Taylor-Joy, Bill Camp, Marielle Heller, Thomas Brodie-Sangster, Moses Ingram, Harry Melling, Isla Johnston, Christiane Seidel, Rebecca Root, Chloe Pirrie, Jacob Fortune-Lloyd",United States,"October 23, 2020",2020,TV-MA,1 Season,TV Dramas,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction."
s1806,Movie,Bending the Arc,"Kief Davidson, Pedro Kos",,United States,"October 22, 2020",2017,TV-MA,102 min,Documentaries,This documentary follows a group of ambitious advocates whose mission to save lives in Haiti turns into a global fight for health care and justice.
s1807,Movie,Cadaver,Jarand Herdal,"Gitte Witt, Thomas Gullestad, Thorbjørn Harr, Tuva Olivia Remman, Trine Wiggen, Maria Grazia Di Meo, Kingsford Siayor, Jonatan Rodriguez",Norway,"October 22, 2020",2020,TV-MA,87 min,"Horror Movies, International Movies","When a peculiar hotel dinner show draws crowds during a postapocalyptic famine, one family discovers they'll pay much more than the price of admission."
s1808,Movie,Exes Baggage,Dan Villegas,"Angelica Panganiban, Carlo Aquino, Dionne Monsanto",Philippines,"October 22, 2020",2018,TV-MA,103 min,"Dramas, International Movies, Romantic Movies","After years apart, a former couple reunites and gets reacquainted with the pains of love as they work to heal wounds from the past."
s1809,Movie,Fisherman's Friends,Chris Foggin,"Daniel Mays, James Purefoy, David Hayman, Dave Johns, Sam Swainsbury, Tuppence Middleton, Noel Clarke, Maggie Steed, Vahid Gold, Christian Brassington",United Kingdom,"October 22, 2020",2019,PG-13,112 min,"Comedies, Dramas, Music & Musicals","Sea shanties have long united 10 Cornish fishermen, but when their chants sail to the music charts, their friendship is kept at bay."
s1810,Movie,The Hows of Us,Cathy Garcia-Molina,"Kathryn Bernardo, Daniel Padilla, Darren Espanto, Jean Garcia, Susan Africa, Ria Atayde, Kit Thompson, Odette Khan, Alwyn Uytingco, Juan Miguel Severo",Philippines,"October 22, 2020",2018,TV-14,120 min,"Dramas, International Movies, Romantic Movies","A young couple's house was once a happy home. But with one as the breadwinner and the other looking for a big break, can love still live here?"
s1811,Movie,The Hummingbird Project,Kim Nguyen,"Jesse Eisenberg, Alexander Skarsgård, Salma Hayek, Michael Mando, Sarah Goldberg, Anna Maguire, Frank Schorpion, Johan Heldenbergh, Kwasi Songui, Ayisha Issa","Canada, Belgium","October 22, 2020",2018,R,111 min,"Dramas, Independent Movies","After discovering a shortcut that gives them a technological advantage, two cousins look to earn their big score by outracing a massive corporation."
s1812,Movie,"Yes, God, Yes",Karen Maine,"Natalia Dyer, Timothy Simons, Wolfgang Novogratz, Francesca Reale, Susan Blackwell, Alisha Boe, Donna Lynne Champlin, Parker Wierling",United States,"October 22, 2020",2020,R,78 min,"Comedies, Dramas, Independent Movies","A devoutly religious teen grapples with her own sexual awakening, and attends a Catholic school retreat in the hopes of suppressing her newfound urges."
s1813,Movie,Brave Blue World: Racing to Solve Our Water Crisis,Tim Neeves,"Liam Neeson, Matt Damon, Jaden Smith","Canada, United Kingdom","October 21, 2020",2020,TV-PG,51 min,"Documentaries, International Movies","From reuse to energy generation, new innovations across five continents are explored in this documentary about building a future for sustainable water."
s1814,TV Show,My Next Guest Needs No Introduction With David Letterman,,"President Barack Obama, George Clooney, Malala Yousafzai, Jay-Z, Tina Fey, Howard Stern, David Letterman",United States,"October 21, 2020",2020,TV-MA,3 Seasons,Stand-Up Comedy & Talk Shows,TV legend David Letterman teams up with fascinating global figures for in-depth interviews and curiosity-fueled excursions in this monthly talk show.
s1815,Movie,Rebecca,Ben Wheatley,"Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes, Ann Dowd, Sam Riley, Tom Goodman-Hill, Mark Lewis Jones, John Hollingworth, Bill Paterson",United Kingdom,"October 21, 2020",2020,PG-13,123 min,"Dramas, Romantic Movies, Thrillers","A young newlywed moves to her husband's imposing estate, where she must contend with his sinister housekeeper and the haunting shadow of his late wife."
s1816,Movie,The Magic School Bus Rides Again The Frizz Connection,Richard Weston,"Kate McKinnon, Roman Lutterotti, Mikaela Blake, Gabby Clarke, Leke Maceda-Rustecki, Matthew Mucci, Birva Pandya, Lynsey Pham, Kaden Stephen",Canada,"October 20, 2020",2020,TV-Y,46 min,Children & Family Movies,"Lightning splits the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!"
s1817,Movie,Tremors: Shrieker Island,Don Michael Paul,"Michael Gross, Jon Heder, Caroline Langrishe, Cassie Clare, Matthew Douglas, Sahajak Boonthanakit, David Asavanond, Jackie Cruz, Richard Brake",United States,"October 20, 2020",2020,PG-13,102 min,"Action & Adventure, Horror Movies","When massive mutant creatures infiltrate an island nature preserve, scientists recruit a legendary monster hunter to battle the beasts."
s1818,Movie,Beirut Oh Beirut,Maroun Baghdadi,"Ezzat El Alaily, Mireille Maalouf, Joseph Bou Nassar, Elie Adabachi, Philippe Akiki, Ahmed Al Zein",Lebanon,"October 19, 2020",1975,TV-14,106 min,"Classic Movies, Dramas, International Movies","In the aftermath of the 1967 Arab-Israeli War, four young Lebanese navigate their existence along rapidly transforming political lines."
s1819,Movie,Bosta,Philippe Aractingi,"Rodney El Haddad, Nadine Labaky, Nada Abou Farhat, Liliane Nemri, Omar Rajeh, Mounir Malaeb, Bshara Atallah, Rana Alamuddin, Joelle Rizk, Mahfouz Barakat, Mahmoud Mabsout, Bader Haddad, Youssef Emalhoub",Lebanon,"October 19, 2020",2005,TV-14,112 min,"Dramas, International Movies, Music & Musicals","After 15 years in France, Kamal returns to his native Beirut and reassembles his dance crew, striving to modernize traditional Dabke routines."
s1820,Movie,Ghadi,Amin Dora,"Georges Khabbaz, Lara Rain, Emmanuel Khairallah, Samir Youssef, Camille Salameh, Rodrigue Sleiman, Caroline Labaki, Giselle Boueiz, Christine Choueiri",Lebanon,"October 19, 2020",2013,TV-MA,101 min,"Comedies, Dramas, International Movies","When the father of a boy with Down syndrome resists his neighbors' efforts to have the child institutionalized, miraculous events begin to occur."
s1821,Movie,Heritages,Philippe Aractingi,"Philippe Aractingi, Diane Aractingi","Lebanon, United Arab Emirates, France, Switzerland, Germany","October 19, 2020",2014,TV-14,96 min,"Documentaries, International Movies","After being forced to leave his country three times, a Lebanese film director traces his roots and analyzes key moments of the nation's history."
s1822,Movie,Listen,Philippe Aractingi,"Hadi Bou Ayash, Ruba Zarour, Yara Bou Nassar, Rafik Ali Ahmad, Joseph Bou Nassar, Lama Lawand",Lebanon,"October 19, 2020",2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies","A sound engineer falls for a model but after an unfortunate accident, he fights to save their love by triggering her senses."
s1823,Movie,Out of Life,Maroun Baghdadi,"Hippolyte Girardot, Rafik Ali Ahmad, Hussein Sbeity, Habib Hammoud, Majdi Machmouchi, Hassan Farhat, Hassan Zbib, Nabila Zeitouni, Hamza Nasrallah, Sami Hawat, Sabrina Leurquin, Roger Assaf, Nidal El Askhar","France, Belgium, Italy","October 19, 2020",1991,TV-MA,94 min,"Classic Movies, Dramas, Independent Movies","Kidnapped by guerrillas in Beirut, a French photojournalist refuses to yield his dignity despite being tortured and brainwashed by his captors."
s1824,Movie,Panoptic,Rana Eid,Rana Eid,Lebanon,"October 19, 2020",2017,TV-MA,69 min,"Documentaries, International Movies",This documentary dissects Lebanon's present-day paradoxes stemming from years of conflict as the director attempts to reconcile with her nation's past.
s1825,Movie,Taxi Ballad,Daniel Joseph,"Talal El-Jordi, Karina Logue, Badih Abou Chakra, Tariq Tamim, Omar Mikati, Hiam Abou Chedid, Mahmoud Mabsout, Aida Sabra","Lebanon, United States, United Arab Emirates","October 19, 2020",2012,TV-MA,81 min,"Dramas, International Movies",A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past.
s1826,Movie,The Kite,Randa Chahal Sabbag,"Flavia Bechara, Maher Bsaibes, Randa Asmar, Renée Dick, Julia Kassar, Liliane Nemri, Ziad Rahbani, Nayef Naji, Edmond Haddad, Alia Nemry","Lebanon, France","October 19, 2020",2003,TV-MA,76 min,"Dramas, International Movies, Romantic Movies","In an occupied village, a teen girl is set to wed a stranger. But when she crosses over to meet her betrothed, her heart gets entangled at the border."
s1827,Movie,The Little Wars,Maroun Baghdadi,"Soraya Khoury, Nabil Ismaïl, Roger Hawa, Reda Khoury, Youcef Hosni, Rifaat Tarabay","France, Lebanon","October 19, 2020",1982,TV-14,108 min,"Dramas, Independent Movies, International Movies","Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped."
s1828,Movie,Under the Bombs,Philippe Aractingi,"Nada Abou Farhat, Georges Khabbaz, Bshara Atallah, Rawia Elchab, Elham Abbas, Iman Affara, Zahra Ali, Ali Maerouf Amer, Ali Azour, Najat Darwish","France, Lebanon, United Kingdom","October 19, 2020",2007,TV-MA,94 min,"Dramas, Independent Movies, International Movies",A mother arrives in war-torn Lebanon looking for her missing son in the South as a cab driver agrees to escort her on her dangerous trip.
s1829,TV Show,Unsolved Mysteries,,,,"October 19, 2020",2020,TV-MA,2 Seasons,"Crime TV Shows, Docuseries","Real cases of perplexing disappearances, shocking murders and paranormal encounters fuel this gripping revival of the iconic documentary series."
s1830,Movie,West Beirut,Ziad Doueiri,"Rami Doueiri, Mohamad Chamas, Rola Al Amin, Carmen Lebbos, Joseph Bou Nassar, Liliane Nemri","France, Norway, Lebanon, Belgium","October 19, 2020",1999,TV-MA,106 min,"Dramas, International Movies","Three intrepid teens roam the streets of Beirut in the midst of civil war, filming on a Super 8 camera and reckoning with the pains of growing up."
s1831,Movie,What Did I Mess,Shady Hanna,"Rola Beksmati, Junaid Zeineldine, Abboudy Mallah, Tanya Nasr, Matteo El Khodr, Rita El Khoury, Tony Benn",Lebanon,"October 19, 2020",2018,TV-14,98 min,"Comedies, International Movies, Romantic Movies","In an attempt to get her ex to propose, Nayla hosts a gathering to introduce him to her new suitor — only for the party to turn into a hellish occasion."
s1832,Movie,Whispers,Maroun Baghdadi,"Nadia Tueni, Ziad Rahbani","Lebanon, Canada, France","October 19, 2020",1980,TV-14,93 min,"Documentaries, International Movies","With her home devastated by war, a Lebanese poet takes a cross-country road trip, looking for glimmers of hope through nostalgic memories and verse."
s1833,Movie,Zozo,Josef Fares,"Imad Creidi, Antoinette Turk, Elias Gergi, Carmen Lebbos, Viktor Axelsson, Charbel Iskandar, Yasmine Awad","Sweden, Czech Republic, United Kingdom, Denmark, Netherlands","October 19, 2020",2005,TV-MA,99 min,"Dramas, International Movies","When Lebanon's Civil War deprives Zozo of his family, he's left with grief and little means as he escapes to Sweden in search of his grandparents."
s1834,Movie,ParaNorman,"Sam Fell, Chris Butler","Kodi Smit-McPhee, Tucker Albrizzi, Anna Kendrick, Casey Affleck, Christopher Mintz-Plasse, Leslie Mann, Jeff Garlin, Elaine Stritch, Bernard Hill, Jodelle Ferland, Tempestt Bledsoe, Alex Borstein, John Goodman",United States,"October 18, 2020",2012,PG,93 min,"Children & Family Movies, Comedies","When an army of zombies invades a small town, it's up to an odd local boy with a knack for communicating with the dead to save the day."
s1835,TV Show,Start-Up,,"Bae Suzy, Nam Joo-hyuk, Kim Seon-ho, Kang Han-na, Kim Do-wan, Yu Su-bin, Stephanie Lee, Kim Hae-sook, Seo Yi-sook, Song Sun-mi",South Korea,"October 18, 2020",2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.
s1836,Movie,I Am Vengeance: Retaliation,Ross Boyask,"Stu Bennett, Vinnie Jones, Mark Griffin, Katrina Durden, Phoebe Robinson-Galvin, Sam Benjamin, David Schaal, Jessica-Jane Stafford, Bentley Kalu, Jean-Paul Ly",United Kingdom,"October 17, 2020",2020,R,82 min,Action & Adventure,"To clear his criminal record, an ex-special forces soldier agrees to lead a team to retrieve a double-crossing mercenary and deliver him to justice."
s1837,Movie,Disconnect,"David 'Tosh' Gitonga, Michael Jones","Brenda Wairimu, Nick Mutuma, Catherine Kamau, Pascal Tokodi, Patricia Kihoro, Pierra Makena, Bridget Shighadi, Brian Ogola, Illya Frank, Aseem Sharma, Arthur Sanya, Justin Mirichii, Maqbul Mohammed",Kenya,"October 16, 2020",2018,TV-MA,107 min,"Comedies, International Movies, Romantic Movies",A group of singletons stumbles through the wild dating scene in Nairobi as two friends wonder if their relationship is more than platonic.
